"Data Source","World Development Indicators",

"Last Updated Date","2023-05-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Thailand","THA","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.1","74.9","74.715","74.531","74.36","74.515","74.67","74.78","73.6","72.58","72.66","73.17","73.075","72.98","73.39","73.68","72.95","73.58","73.4","72.75","71.59","73.28","73","70.27","69.83","69.24","68.25","67.5","67.8","66.96","67.02","66.9","66.432",
"Tajikistan","TJK","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.788","44.788","44.788","44.788","44.788","44.788","44.788","44.788","44.788","44.788","44.788","44.788","44.788","44.788","45.068","44.517","43.951","43.319","42.698","42.51","42.491","42.473","42.454","42.436","42.417","42.399","42.38","41.939","41.461","41.007","40.618","41.168","41.197",
"Turkmenistan","TKM","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.25","50.735","52.082","52.181","53.913","54.758","54.351","55.585","55.076","53.84","53.487","53.225","53.285","53.104","52.795","51.94","51.275","50.649","49.872","49.61","49.204","48.583","48.175","47.837","47.524","47.361","47.213","47.064","46.931","46.803","45.905","46.232","46.233",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.714836476036","61.8466529221011","62.0968679540462","62.4196812726951","62.6277821335743","62.8297738863665","62.3157348362453","63.0950384789851","63.2512792195648","63.2416315995672","63.1162636291041","63.2053637838331","63.324186946349","63.5146974238109","63.9393553619461","64.3040638368918","64.4992761482297","64.273019013814","64.173804602845","64.3696883612502","63.9176747702744","63.5772991460412","64.0265711167088","63.8006796689874","63.6036673961169","63.6460531052802","63.4748382138693","63.6368653606584","63.7951939515495","63.8794960094217","59.3684728475826","61.8438264583668","62.6193648063653",
"Timor-Leste","TLS","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.614","68.248","67.908","67.582","67.377","67.167","66.873","66.84","67.082","69.424","68.841","68.171","68.638","68.885","68.998","68.966","69.296","68.89","68.435","68.049","67.695","67.51","67.317","67.301","67.182","67.135","67.07","67.356","67.5","66.794","66.159","66.331","66.956",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.4679206176436","46.3928162093992","46.3563317652504","46.4628887990387","46.5345036932058","46.1795171082894","45.8554477935726","45.7675827683581","45.6186109106046","46.0777912324678","45.7513955195705","45.3119102973769","44.7267667519722","44.8679654894548","45.0446795542745","45.2222577816964","45.1179360797268","45.0095567777193","44.2494104478456","44.436715532766","44.5429628936125","43.9473501272349","43.9073630913326","44.0321345215765","43.6069895681678","43.699103411493","43.9061655468018","43.5821568780768","43.2263862390794","42.8694075828689","41.2485704745798","41.6493500130109","42.1722917395042",
"Tonga","TON","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.37","56.422","57.468","58.508","59.54","59.304","59.067","58.83","58.592","58.354","58.116","57.877","57.638","57.398","57.158","56.918","56.678","56.437","56.196","55.954","55.713","55.471","55.228","54.986","54.743","54.5","54.257","54.014","53.77","53.789","53.278","53.352","53.322",
"South Asia (IDA & IBRD)","TSA","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.9763729286497","53.9261560622077","53.8562174943224","53.7969609936576","53.7966850913297","54.0894189774062","54.570382027494","55.0404486614936","55.4699760565862","55.854825774829","56.2361255143786","55.8334150189915","55.4303418566615","55.040783262677","54.652741432943","54.2147716990006","54.1757411237672","54.1657215985403","54.1552770485144","54.18721781843","54.2221993657253","53.6703894180595","53.1814057515936","52.4719082854793","51.6545317815817","51.0074896534565","50.2112256343304","49.6365825554635","48.8459415109566","50.2959167694971","49.1789916717966","49.7941121335851","50.5744493695393",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.3596420611824","69.3873144714834","69.3843888793237","69.3156147908855","69.2659561147655","69.2651150621461","69.2324148098085","69.1689389675549","69.1115825839521","69.0574473330953","69.0099444659226","68.992920037891","69.0046999187301","69.0068554432548","69.0135244738428","69.0122816122535","68.9106126048455","68.7589872899129","68.5694122418013","68.255775597195","67.7629905963985","67.7533270187604","67.0652226670628","66.4754440714281","66.3966525171739","66.5432413974892","66.6772667997074","66.7012729792474","66.6610202310557","66.773457574289","65.8905075982883","66.2935845048932","66.7512757242518",
"Trinidad and Tobago","TTO","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.962","58.068","58.464","58.41","59.4","60.24","60.51","60.825","61.14","60.84","61.2","60.7","60.95","61.6","63","63.71","63.91","63.46","63.48","62.68","60.86","59.93","61.08","60.74","61.41","59.98","59.27","59.128","59.114","56.91","55.08","54.28","54.71",
"Tunisia","TUN","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.333","48.349","48.196","48.327","48.41","48.483","48.557","48.63","48.238","47.846","47.454","47.062","46.671","46.28","45.89","45.5","45.64","45.86","46.17","46.51","46.89","47.19","47.78","47.42","47.245","47.07","47.17","46.98","46.893","46.886","44.554","45.234","45.735",
"Turkiye","TUR","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.61","57","55.99","52.15","54.65","54.13","53.73","52.55","52.8","52.7","49.95","49.82","49.58","48.33","46.31","46.43","45.52","45.54","46.19","47.06","48.13","49.31","49.38","50.29","50.49","51.24","51.96","52.79","53.16","52.91","49.3","51.36","52.55",
"Tuvalu","TUV","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.598","86.6","86.594","86.581","86.561","86.531","86.527","86.512","86.489","86.466","86.447","86.44","86.842","87.234","87.616","87.988","88.35","87.865","87.364","86.844","86.307","85.751","85.176","84.583","83.97","83.954","83.927","83.897","83.863","83.823","80.39","81.828","82.598",
"Uganda","UGA","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.242","69.33","69.369","69.408","69.446","69.485","69.524","69.563","69.601","69.64","69.679","69.717","69.756","69.794","69.833","69.871","69.91","69.948","69.987","70.025","70.063","70.102","70.14","70.162","70.184","70.206","70.228","70.25","70.134","70.005","69.339","69.5","69.746",
"Ukraine","UKR","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.51","59.281","59.052","58.823","58.593","58.363","58.133","57.902","57.671","57.439","57.207","56.975","56.743","56.51","56.277","56.044","55.81","56.24","56.247","56.253","56.26","56.267","56.273","56.28","56.287","56.293","56.3","56.307","56.313","56.32","55.09","54.64","",
"Upper middle income","UMC","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.71162326037","72.5511931935122","72.3579800064353","71.9817543166348","71.7664354725015","71.5973022719319","71.236340421709","71.1056127187747","70.8729206061911","70.9210642598003","70.6588052249834","70.2569446004109","69.9611109364021","69.5823306224409","69.3001473769107","69.0416699267723","68.668748470374","68.3380953593913","67.9687910256727","67.607962141004","67.0207847994142","67.0290828385637","66.8665786909808","66.4872315300029","66.2242234030879","66.0747758284001","65.8000512872868","65.5095250700327","65.2215466735423","64.968136019408","62.2997840173115","64.2297055010287","64.4537709966688",
"Uruguay","URY","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.218","57.52","57.6","56.59","58.11","59.19","60.31","60.661","61.01","59.79","60.16","61.55","59.97","59.11","59.48","59.51","61.98","63.82","64.01","64.74","64.28","66.02","65.22","64.84","65.87","64.93","64.61","64.11","63.68","63.7","61.25","62.98","63.456",
"United States","USA","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.038","64.746","64.994","64.889","65.211","65.303","65.466","65.804","65.742","65.809","65.927","65.623","65.323","64.957","64.744","64.808","64.92","64.743","64.747","64.132","63.483","62.961","62.822","62.447","62.188","62.062","62.211","62.307","62.373","62.628","61.316","61.221","61.891",
"Uzbekistan","UZB","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.461","59.739","61.085","61.488","62.18","62.463","62.538","62.312","62.171","61.978","61.847","61.668","61.497","61.296","60.822","60.371","59.859","59.227","58.69","58.293","58.076","57.871","57.63","57.389","57.184","56.953","56.806","56.741","56.595","56.416","55.62","56.28","56.436",
"St. Vincent and the Grenadines","VCT","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.441","62.35","62.521","62.797","62.74","63.057","63.114","63.263","63.435","63.549","63.616","63.683","63.932","64.232","64.394","64.493","64.8","64.939","65.008","64.925","64.785","64.766","64.818","64.886","64.926","64.971","65.036","65.063","65.137","65.143","62.449","63.192","64.19",
"Venezuela, RB","VEN","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.147","64.398","64.512","64.452","64.3","64.361","64.283","64.426","64.371","64.07","64.139","64.196","63.725","63.22","63.959","64.28","64.86","64.42","64.29","64.04","63.85","63.63","63.11","62.631","62.15","61.666","61.18","60.396","59.089","55.266","51.293","51.843","52.744",
"British Virgin Islands","VGB","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.56","69.524","70.606","75.332","70.568","65.989","61.78","61.082","60.425","58.935","59.902","62.27","61.243","59.752","61.581","62.524","62.798","63.349","63.012","62.879","60.898","61.475","60.337","56.95","56.265","58.651","58.324","59.135","55.066","52.303","51.806","53.562","53.201",
"Vietnam","VNM","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.394","77.231","76.957","76.706","76.422","76.108","75.8","74.3","73.7","73.5","72.3","73","72.5","72","71.41","72.412","73.392","74.35","75.097","75.83","76.17","76.27","76.19","77.02","77.04","77.2","76.56","76.13","75.61","75.63","73.28","72.9","73.424",
"Vanuatu","VUT","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.615","69.6","69.618","69.72","69.439","69.505","69.496","69.359","69.385","69.454","69.281","69.547","69.917","69.839","69.775","69.648","69.381","69.358","69.215","69.19","69.25","69.232","69.314","69.423","69.409","69.518","69.426","69.261","69.243","69.208","68.55","68.89","69.122",
"World","WLD","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.6985923107718","64.6322088500415","64.5169392270777","64.271920234527","64.2210292841367","64.1619011326327","64.0971941080244","64.1181998939599","64.0947874768225","64.2050522600784","64.1689161933909","63.8434910525873","63.5330137847344","63.2713546106133","63.0621187115349","62.8720401230639","62.7350832210728","62.6582722934604","62.4801386027589","62.2818006493021","62.0322221130119","61.8563343775028","61.6272291752133","61.2450863015221","60.9398080098874","60.7211992828069","60.4631289143186","60.1909204884578","59.9409631802447","60.2163547000288","58.5600801854547","59.4612742966396","59.8889660775398",
"Samoa","WSM","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.017","56.163","56.216","56.07","56.239","55.968","55.675","55.67","55.591","55.513","55.235","54.967","54.811","54.652","54.492","54.354","54.302","54.088","54.075","54.294","54.305","54.177","54.375","54.426","54.455","54.314","54.034","54.01","54.105","53.989","53.476","53.736","53.801",
"Kosovo","XKX","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.321","44.273","44.19","44.229","44.2","44.559","44.919","45.273","45.621","45.989","45.166","44.38","43.632","42.927","42.273","41.68","41.139","40.64","40.181","39.758","39.371","38.546","37.812","37.156","36.564","37.018","37.333","37.615","37.837","38.032","37.783","37.995","38.337",
"South Africa","ZAF","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.209","63.056","62.885","62.697","62.486","62.251","62.034","61.807","61.567","61.312","61.045","60.836","60.615","60.39","60.182","60.001","59.869","59.766","59.69","58.06","54.17","56.17","55.96","56.22","56.09","57.69","57.97","58.78","58.13","58.33","54.7","55.76","56.805",
"Zambia","ZMB","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.249","59.25","59.229","59.193","59.15","59.107","59.09","59.065","59.036","59.002","58.968","59.018","59.064","59.105","59.139","59.167","59.213","59.24","59.253","59.258","59.258","59.204","59.149","59.084","59","58.893","58.779","58.637","58.48","59.54","60.87","60.64","60.662",
"Zimbabwe","ZWE","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.89","66.829","66.711","66.556","66.392","66.233","66.13","66.048","65.971","65.877","65.761","65.706","65.645","65.586","65.546","65.537","65.495","65.488","65.51","65.555","65.619","65.672","65.74","65.812","65.874","65.913","65.948","65.927","65.866","65.79","65.165","65.593","66.061",
